ISP_Name,Time,Text,Source
sprectranet,2020-04-10 08:07:37+00:00,I want refund @Spectranet_NG https://t.co/az0ynbB0Uy,Twitter for Android
sprectranet,2020-06-27 08:04:57+00:00,"@DrJoeAbah @Spectranet_NG Sir I warn you gently, THE SAME THE SAME, happy weekend my conscience 😉",Twitter for iPad
sprectranet,2020-05-06 11:46:12+00:00,"@Babymariam01 @Ayo__Aroloye @Spectranet_NG Wait, this is somebody’s daddy you are calling ogbeni Apari oo? Ahhh",Twitter for iPhone
sprectranet,2019-08-09 12:03:10,@Spectranet_NG This is for 17512001 https://t.co/LtjW684A7d,Twitter for Android
sprectranet,2020-03-16 22:53:20+00:00,"I’ve been struggling with spectranet for congratulatory message. If it doesn’t upload in the end, Congratulations y’all @Kharis_nosa @tolulawson.

Here’s to more years of love and unending happiness.",Twitter for iPhone
tizeti,2019-01-03 22:40:21+00:00,@tizeti have been crap all 2019. Did you guys make a new year resolution to offer crappy service because i don't understand this poor network o.,Twitter for Android
sprectranet,2019-10-20 08:48:54,@twickta I will give you mine... if yu want it. I don't use it anymore. Spectranet EVO MiFi,Twitter for Android
sprectranet,2019-09-20 16:34:42,@itohan94 @suzyonce_ Try using Spectranet. It’s better,Twitter for iPhone
sprectranet,2020-04-01 21:21:11+00:00,"@MaziIbe_ @Spectranet_NG LOL!! Na IG bro. 
Omo I restart my Spectranet tire thinking na dem 😂",Twitter for iPhone
sprectranet,2019-03-08 07:12:03,"Will @Spectranet_NG not give us bonus data to celebrate women on International Women's Day today?

Do something ooo… https://t.co/Clg3IKzzNk",Twitter for Android
sprectranet,2020-02-22 21:58:17+00:00,"@Spectranet_NG if you people can't make your Internet fast,sell the company and use it to buy proper internet please 
Ewo lo si?",Twitter for iPhone
sprectranet,2020-05-10 06:40:06+00:00,"Spectranet has been a mess since yesterday tho 🥴🥴🥴, if it’s to call and be asking you to pay money now they’ll do that one well .",Twitter for iPhone
sprectranet,2020-04-04 17:54:52+00:00,"@Spectranet_NG seems like this abusive relationship we're in isn't gonna last any longer. 

I'm fed up. Totally. 

I cant be experiencing shitty internet for more than 4 weeks now.",Twitter for Android
tizeti,2020-04-14 17:55:53+00:00,@AdebayOrisirisi @wifisupport1 @tizeti Lol... better leave this network,Twitter for Android
tizeti,2020-02-22 09:46:40+00:00,@Joy73834037 @tIZETI_ I dey tell you 😂,Twitter for iPhone
sprectranet,2019-11-16 20:30:00,"@morakcares @Spectranet_NG I left them over 2 months ago. I wanted to go back cos of the unlimited night browsing but with this tweet, no way. Thanks for the tweet, I'm enjoying my Glo",Twitter for Android
sprectranet,2020-04-04 08:55:43+00:00,@zimmani @JerrieRotimi @Spectranet_NG Only noticed since I moved,Twitter for iPhone
sprectranet,2019-03-23 14:31:00,"@commando_skiipz He might be using spectranet, who knows?? 🤷‍♂️",Twitter for iPhone
sprectranet,2019-06-29 09:29:08,@Spectranet_NG  having issues with my account,Twitter for iPhone
sprectranet,2019-12-24 09:16:22,Abeg Spectranet dey reach ogun state? Ijebu to be specific?? @Spectranet_NG,Twitter for Android
sprectranet,2020-02-05 12:22:11+00:00,Spectranet don dey call me pass airtel,Twitter for iPhone
sprectranet,2020-04-25 12:11:45+00:00,"@Spectranet_NG “Apologies” is all i get all the time. 26 days is a lot of time already.
I think I exhausted my patience, I fear your customer service may be worse once I start using your product.",Twitter for iPhone
sprectranet,2020-07-21 12:51:21+00:00,"30GB data subcription on Spectranet last month. They gave me 100% bonus.
Subscription expires this midnight, I haven’t exhausted the bonus, not to talk of the main bundle.

No be say I no dey browse o, their network no just gree me use am ni",Twitter for iPhone
tizeti,2019-10-17 09:49:57+00:00,"of call.
Now my question is if I have to wait till 30th of Oct b4 rectifying this issue,  what will happen to our business? Will @tizeti compensate us for the loses incured? #bewareoftizetinetwork",Twitter for Android
sprectranet,2019-02-24 12:33:56,"@iHoluwatoby Biko jamisi, I’m using Spectranet 60GB and it’s not bad",Twitter for iPhone
sprectranet,2019-10-28 11:29:26,@NijaActivist @Spectranet_NG Try come my side abeg I one update something 😩😩,Twitter for iPhone
tizeti,2020-06-04 20:55:46+00:00,@KingJFranklyn @wifisupport1 @tizeti @NgComCommission @Facebook Welcome to the fraud. Waiting for the expiration of my three months and then I move on,Twitter for iPhone
sprectranet,2020-04-20 20:50:16+00:00,"Spectranet ti gbe mi ni handicap oo, 85GB gone 😭😭😭",Twitter for iPhone
sprectranet,2020-03-24 19:17:47+00:00,"@Spectranet_NG I have not been receiving the loving, sweet, bombarding 100% data promo messages of late!!!! Please, ejoor nitori olorun we dey trying times 🥺 this is when I need you the most! Keep the messages rolling in cos we are about to start some indoor Shii! 🙏🙏🙏",Twitter for Android
sprectranet,2019-03-26 17:27:56,Hay God. Spectranet won’t kill me. What is going on??,Twitter for iPhone
sprectranet,2020-04-12 10:30:33+00:00,"If 9mobile and Spectranet keep texting me aggressively with love, I’m going to leave my man for them.",Twitter for iPhone
tizeti,2020-09-10 17:23:13+00:00,@BinaryStudiosNG @ChenaOnuorah @tizeti Errr is it free internet ni?,Twitter for Android
sprectranet,2019-07-23 19:55:15,"1gb is the new 10mb. 

Cc @GloWorld @AirtelNigeria @MTNNG @Spectranet_NG @ntelng @9mobileng",Twitter for iPhone
sprectranet,2019-08-30 12:10:33,"Just had an awesome customer service experience from @Spectranet_NG
. David listened and found a way to make it work. His supervisor Tunji (I think) was ACE! This is why I stick with Spectranet! Keep up the great work and don’t make me regret my words PLEASE!",Twitter for iPhone
sprectranet,2020-03-07 11:19:09+00:00,Spectranet is just a piece of shit.. I'm done with these guys.,Twitter for Android
tizeti,2019-09-13 11:16:45+00:00,@jolaadeidris Get Tizeti @tizeti,Twitter for iPhone
ipnx,2020-08-13 17:01:33,IPNX finally in this estate. Ope o,Twitter for iPhone
tizeti,2020-10-03 11:18:58+00:00,"@wifisupport1 @tizeti Good for you. Enjoy.
I won’t do anything. In the next half hr, I will update this post with the speed. Keep at it, you are ruining ur business with ur own hand",Twitter for iPhone
sprectranet,2020-04-11 08:41:01+00:00,"@gboukzi @Spectranet_NG We're sorry, we didn't know. They say experience is the best teacher, we now know. @Spectranet_NG is more frostrating than this lockdown itself. #SpectranetDown",Twitter for Android
sprectranet,2020-03-26 08:29:23+00:00,"@kusssman @the_only_ayo @MTNNG @GLO__NIG @9mobileng @ntelng @AirtelNigeria @Spectranet_NG Don’t mind then,they just like to make life hard .......useless network provider",Twitter for iPhone
tizeti,2020-09-23 22:40:03+00:00,"Oloko Oluwatoyin made a payment of 112,000 naira on the 5th of September 2020 in respect of installation and 6 months subscription of the Tizeti network .",Twitter for Android
sprectranet,2020-04-02 09:31:51+00:00,@Olene_ Pele. Get spectranet,Twitter for Android
sprectranet,2020-06-26 07:32:23+00:00,"@Buildbuff_ng @femmybabs @jeffphilips1 @DrJoeAbah @Spectranet_NG @FOBroadband ₦10,800 for 10Mbps (unlimited data)",Twitter for Android
tizeti,2020-06-26 07:10:40+00:00,@SkinnyTobi @Eze_Nwanyii @tizeti @iChopTweets 😂😂 this madness is already amazing people,Twitter for iPhone
sprectranet,2019-07-22 15:17:40,@Spectranet_NG Thanks for your swift reply and assistance. I’m back up and running. Have a fabulous week.,Twitter for iPhone
sprectranet,2020-07-24 12:44:09+00:00,"@Olatorich @Hydromanoel @Spectranet_NG Lol bro if I tell you how many times @Spectranet_NG has made me lost jobs. There was a day I wanted to do a zoom training people paid for, Spectranet messed me up. You just have to dump that network.",Twitter for Android
sprectranet,2019-01-22 21:48:23,I have used @Spectranet_NG 4G LTE routers both at home and office I have never had speed up to 1mbps before... Damn thing is only manageable for SM and Netflix...,Twitter for Android
sprectranet,2020-04-16 20:45:31+00:00,"@Spectranet_NG my 13k has been causally hanging with you people for about 3/4 days and you have not felt the need to return it or credit my Spectranet account. 

You are doing well, oiinnn.",Twitter for iPhone
sprectranet,2020-04-24 14:37:33+00:00,"@nazom_ngini Especially spectranet 
And they will be chopping my 10k monthly",Twitter for iPhone
sprectranet,2020-08-07 19:58:03+00:00,Spectranet 🤧😭,Twitter for Android
sprectranet,2020-05-27 11:42:00+00:00,"@ngozi_nkeChinwe Okay. But you do realize said SP is also affecting Ife’s business too? 

Do a search of Spectranet and see what the results will churn out. Everyone is complaining which means they’re not getting their act right and most brands in Nigeria only perform when called out",Twitter for iPhone
sprectranet,2020-03-31 19:07:01+00:00,@MatthewMichaelz @Spectranet_NG Thanks a lot,Twitter for Android
tizeti,2020-02-26 09:46:54+00:00,"@wifisupport1 @chukyMcobi @tizeti Please stop using #tizeti !!!
They have no good service or customer care... they only care about ripping you off your money.
#badservice #poorinternet #CoronavirusOutbreak #Lagos https://t.co/GbJPRN6P86",Twitter for Android
sprectranet,2019-05-15 10:41:25,Is that @Spectranet_NG https://t.co/XjOW5bDhKO,Twitter for iPhone
tizeti,2020-06-24 08:42:02+00:00,"Dear @wifisupport1 @tizeti 

This is a reminder message to your scheduled appointment.

I have also sent a reminder email as regards this.

Let's be civil and adhere to good conduct.

Do the needful",Twitter for Android
sprectranet,2019-09-14 12:38:28,Smile or spectranet??,Twitter for iPhone
tizeti,2020-09-27 07:40:52+00:00,@tizeti you guys are criminals big time ones,Twitter for iPhone
sprectranet,2020-05-13 22:35:19+00:00,@officialbambam4 @Spectranet_NG They can never change. Best thing is to dump them.,Twitter for Android
tizeti,2020-02-15 07:36:34+00:00,"@tizeti, your customers are beginning to speak up.

You must listen.

I was forced to get @AirtelNigeria wifi hotspot. Your service is bad now. 

Your customers want you to win so do the needful. https://t.co/Kv0HNFAiSm",Twitter for Android
sprectranet,2019-01-14 11:43:00,"Hi, A spectranet Engineer came to my apartment on sat with his laptop and device. He confirmed bad signal and gave me a report. Do you have an office in Ozone, yaba? I could go there today with the report.
Thanks
",Twitter for Android
sprectranet,2020-07-22 09:57:34+00:00,"Now because I stopped renewing my internet on Spectranet, they're on my neck, calling me up and down, trying to see how they can fix my internet issues. 
What sort of carelessness and cluelessness is this? Been a loyal customer for more than 2 years, you people frustrated me out",Twitter for Android
sprectranet,2020-05-14 17:19:51+00:00,@_miamorr_ Spectranet doesn’t share data,Twitter for iPhone
tizeti,2019-12-14 08:30:59+00:00,@chrisnwasike @tizeti Yes o,Twitter for Android
sprectranet,2020-03-29 05:11:52+00:00,"@2immacul8 @AirtelNigeria @Spectranet_NG Lol 😂, @AirtelNigeria dey apologize say the network still slow",Twitter for Android
tizeti,2020-03-28 13:02:42+00:00,Tizeti what is the matter now? Even in this pandemic you're giving me slow internet? Haba,Twitter for Android
tizeti,2020-07-25 19:49:20+00:00,@madejibo @EvaAlordiah When you hear @tizeti RUN for your own good 😜,Twitter for iPhone
sprectranet,2019-11-23 07:18:12,Spectranet is playing a dangerous game with me,Twitter for iPhone
ipnx,2020-09-11 11:59:40,@tundealuko Still wondering how IPNX said we used 330gb in 7 days .... average of 35-50gb per day,Twitter for iPhone
sprectranet,2020-01-04 16:07:05+00:00,@Spectranet_NG Hi pls how do you determine who is inactive,Twitter for iPhone
sprectranet,2020-06-17 14:18:02+00:00,@maroq @Spectranet_NG https://t.co/MOqjzIANt4,Twitter for iPhone
sprectranet,2020-04-06 04:09:29+00:00,"Remaining 38 weeks? 73mb after 2hrs???

Spectranet is shit. You can't tell me otherwise 🤷🏾‍♂️ https://t.co/9RtVgSfHXG",Twitter for Android
sprectranet,2020-03-04 07:36:25+00:00,Spectranet or Smile?,Twitter for Android
tizeti,2020-07-07 20:55:44+00:00,@olamiday @wifisupport1 Tizeti is useless 😂😂😂,Twitter for iPhone
sprectranet,2019-04-20 16:54:09,@Spectranet_NG @FiberOne and smile just got hacked https://t.co/bRdZ3nDc5c,Twitter for Android
sprectranet,2019-07-18 22:12:46,@TheLexash @serahkassim @Spectranet_NG Oh that makes sense then.,Twitter for iPhone
sprectranet,2020-03-14 22:00:08+00:00,@rukxy @Spectranet_NG Na soak-away. 😭,Twitter for Android
tizeti,2020-06-05 10:57:57+00:00,"God i hate Tizeti.....
You will be having a class and the network will just go off...aarghh.",Twitter for Android
sprectranet,2019-04-29 13:18:39,I was using mobile data. The Data on my spectranet has finished. Can only do WhatsApp with it https://t.co/SSYSwE87iW,Twitter for iPhone
sprectranet,2020-05-06 06:07:17+00:00,@SpeaK2Liive 100% @Spectranet,Twitter for Android
sprectranet,2019-10-20 11:41:54,Spectranet will ruin me. 🥺,Twitter for iPhone
sprectranet,2020-02-05 07:10:48+00:00,"@Spectranet_NG what's wrong with your service? For the past 18 hours, service has been epileptic. Please address it",Twitter for Android
tizeti,2020-09-27 02:13:15+00:00,@tizeti poor service like always... Days of no network... Worst of all costumer support,Twitter for Android
sprectranet,2019-10-17 06:19:15,Spectranet trying to fuck with me and I will not be fucked with.,Twitter for iPhone
tizeti,2019-07-30 17:03:00+00:00,@yacim986 @wifisupport1 @madu_victor @cozzbie @tizeti Still take it easy sir @yacim986,Twitter for Android
sprectranet,2020-10-28 10:13:35+00:00,@Spectranet_NG it’s like you people are high this morning 🙄🙄🙄,Twitter for iPhone
tizeti,2020-02-20 11:39:34+00:00,@wifisupport1 @theolukunle @tizeti Yes I'm available,Twitter for Android
sprectranet,2020-03-30 10:36:19+00:00,"My user id is 19698767 .
Check my records and take note that I'm dumping your a** if you don't reach out now .
I'm supposed to be working from home yet you are frustrating me your shitty network @Spectranet_NG @Spectranet4GNig https://t.co/Hu118Sw1hd",Twitter for iPhone
sprectranet,2019-07-04 18:12:56,Please help me settle this! RT for @Spectranet_NG Like for @SmileComsNG which has the better service? #MyWifi https://t.co/FymYWUy1xQ,Twitter for Android
sprectranet,2019-06-22 18:18:52,"@Spectranet_NG
 the world has seriously evolved and u too should!
Employ ppl to manage ur social media accounts one mustn’t travel all the way to ur stores to be attended to",Twitter for iPhone
sprectranet,2020-03-28 06:00:13+00:00,@Spectranet_NG Not all of us can. Some of us are working in the essential services sector.,Twitter for Android
tizeti,2020-10-03 10:58:49+00:00,"Everytime low speed, which way na? 
How will I use my money to sub and I’m getting this kind of service?! Tizeti, come and answer @tizeti @wifisupport1 
You sef want to add to our hardship? Which way na? https://t.co/GNXHcCIls8",Twitter for iPhone
sprectranet,2020-03-29 23:37:25+00:00,@Spectranet_NG what’s happening to your network in the past few days ???👎👎,Twitter for iPhone
sprectranet,2020-05-22 08:31:23+00:00,"Na this yeye network Spectranet won make I renew?
Una go dey there.",Twitter for iPhone
tizeti,2019-08-22 18:53:15+00:00,"Lmao... I use 3 too 

My setup is:

Tizeti
Smile
Airtel

.. Shit is just crazy and sad https://t.co/ApsTkMhVJT",Twitter for Android
sprectranet,2020-07-24 15:56:57+00:00,@PeteNwabuoku @Spectranet_NG So so long bro.,Twitter for Android
sprectranet,2019-04-20 20:00:32,Spectranet and MTN I dunno who is worse. Horrible ass networks,Twitter for iPhone
sprectranet,2019-05-22 10:09:03,@Spectranet_NG pls assist me how do I change my mifi password,Twitter for Android
sprectranet,2020-10-16 14:22:13+00:00,@Spectranet_NG reply my dm. This is the last time i will beg you to reply me. 🙄,Twitter for iPhone
sprectranet,2019-12-03 07:44:18,@Spectranet_NG Bhet you guys have been investigating since Friday nah.. 14550770.,Twitter for Android
sprectranet,2019-06-15 09:22:38,Spectranet finally worked today. Oro ti sun mi,Twitter for iPhone
sprectranet,2020-08-02 12:15:16+00:00,@Spectranet_NG why is it always impossible to upload files using Spectranet? Even if the file is 30MB. It'd never upload successfully. Why?,Twitter for Android
sprectranet,2020-11-29 16:35:04+00:00,"Between Swift and Spectranet, which is more reliable and fast for someone that stays in Festac?",Twitter for Android
tizeti,2019-12-14 07:51:35+00:00,"2 days now and @tizeti network is still down in festac. After surviving the NEPA madness for almost 5 days, now this??? 

Please I just renewed my subscription and I've not been able to use 1kb of it 😭😭😭 https://t.co/WmaihLFMsT",Twitter for Android
sprectranet,2020-04-03 15:16:33+00:00,@Spectranet_NG stop embrassing yourselves. In this period you could have differentiated your brand with excellent service. Keep swimming in the ocean of mediocrity! https://t.co/kQL9iTTQmd,Twitter for iPhone
tizeti,2020-01-24 22:23:41+00:00,@YemiA_ @tizeti Fullmetal Alchemist 👏🏾👏🏾👏🏾,Twitter for iPhone
tizeti,2019-07-12 10:30:30+00:00,"@tizeti Please note, It seems your network is down around my area (Mayfair Gardens)

I can not connect to the internet with your network.

Please investigate!",Twitter for Android
sprectranet,2019-01-04 16:58:01,@Aunty_Les I use my spectranet in PH oh. Find out,Twitter for iPhone
sprectranet,2019-08-05 10:25:28,"@Spectranet_NG When is next day for bonus data?

I’ve always been on the 25th though, steadily!.",Twitter for iPhone
tizeti,2020-04-02 09:12:49+00:00,"@tizeti @NetflixNaija Dear Tizeti,

I'm totally disappointed. I've been unable to use internet for 3 days now after repeatedly contacting customer support.

All I keep on hearing are excuses, no solutions. The only time your team is proactive is when you're sending out payment reminders!!!🤦‍♂️ https://t.co/aYLl0xd7O7",Twitter for Android
sprectranet,2020-04-20 16:52:03+00:00,Spectranet and MTN moving mad 😭,Twitter for iPhone
sprectranet,2020-01-17 15:38:58+00:00,@the_speakable Spectranet,Twitter for Android
sprectranet,2019-12-31 00:09:08,@pastorchristob1 @AirtelNigeria I can't wait to drop @AirtelNigeria sim. They swiftly gulp your data and they've stopped giving me bonus on recharge. They are a big scam...  @Spectranet_NG on my mind for browsing...,Twitter for Android
ipnx,2019-02-25 18:28:42,"#thinkbig #startsmall #movefast 
#thestartingpoint of all #achievement is #desire
#mondaymotivaton 
#ipNX… https://t.co/EgBsPeiMpH",Instagram
sprectranet,2019-08-01 19:13:38,@Spectranet_NG have now been complaining for almost 3-4months....why should i pay for such services.....every evening & weekends are even worse!!!,Twitter for Android
sprectranet,2020-04-25 00:20:44+00:00,Hahahahaaha the lesson in patience that is Spectranet https://t.co/mU4H3HiJ4V,Twitter for iPhone
tizeti,2020-06-09 11:00:38+00:00,@Donteewrites @tizeti @wifisupport1 @BrianJDennis @MalachyOdo1 Tizeti!!!! Ah. Torh,Twitter for iPhone
tizeti,2019-11-24 18:50:01+00:00,Before tizeti will scam serah now,Twitter for Android
sprectranet,2019-10-13 11:50:30,Who wants to sell his/her Spectranet 4G Evo Mifi? I will buy🤞🏾,Twitter for iPhone
sprectranet,2020-08-30 21:21:11+00:00,"Going back to spectranet, bye bye airtel binge bundle",Twitter for iPhone
sprectranet,2019-09-26 20:45:16,"@Spectranet_NG my Spectranet cpe router with ID 19017418 is not showing the wlan connected light. My subscription ended, I dumped the router and now I just subscribed and it’s not working.",Twitter for iPhone
sprectranet,2019-12-25 19:14:45,"Spectranet, do not frustrate me, pls dear",Twitter for iPhone
sprectranet,2020-04-10 17:14:14+00:00,@deji_re @Spectranet_NG Using @Spectranet_NG for business during this lockdown is really bad. The internet quality has reduced significantly. This isn’t good for business at all,Twitter for iPhone
tizeti,2019-12-09 18:48:00+00:00,"Any plug to a fast Fibre Optic internet service in Lekki?

Don’t say https://t.co/BqEFAO8emP please 
Don’t say Swift too 😓",Twitter for iPhone
sprectranet,2019-04-20 20:10:12,@Jon3ro Spectranet is actually more expensive and have a shitty service,Twitter for iPhone
sprectranet,2019-07-17 19:02:16,@Spectranet_NG are you guys on leave today ?,Twitter for iPhone
sprectranet,2020-06-26 06:23:19+00:00,@shashupenz @AtoyebiBamidel2 @dzinkuz @DrJoeAbah @Spectranet_NG @ntelng Help me tell him.,Twitter for Android
sprectranet,2019-09-28 14:29:30,@BiyiToluwalase @Spectranet_NG https://t.co/XXTxSjbw0i,Twitter for iPhone
sprectranet,2019-07-18 11:52:45,@Spectranet_NG I have questions,Twitter for iPhone
sprectranet,2020-06-07 18:10:48+00:00,@Spectranet_NG I just sent the DM,Twitter for iPhone
tizeti,2020-06-24 10:47:41+00:00,"Dear @tizeti @wifisupport1 

This is 11:40AM, no calls, no email as per your schedule appointment.

See, if I don't see anybody at my house to rectify this current mess; I will drag your company across all social media platforms including LinkedIn &amp; offline too.",Twitter for Android
sprectranet,2019-10-11 11:07:08,"@Spectranet_NG seems to be running a sham. The average download speeds for their monthly service barely reaches 1mbps. Even as a basic service offering, this numbers are deplorable. 

We like the government we blame, exploits each other. Esp Businesses in the service sector.",Twitter for iPhone
sprectranet,2019-12-20 09:47:55,Spectranet has refused to send me double data offer bayi 😭,Twitter for iPhone
sprectranet,2020-03-31 12:36:56+00:00,"@Spectranet_NG y’all are really making this remote difficult!!!

I am exhausted. 🤦🏽‍♀️",Twitter for iPhone
sprectranet,2019-02-01 20:26:18,Leadership with a difference @kamleshexclmind #spectranet https://t.co/HHFC0V4rBm,Twitter for iPhone
tizeti,2019-10-30 20:32:15+00:00,@VANLADI @tizeti It is more than poor and I am tired of complaining.,Twitter for Android
sprectranet,2020-05-16 08:16:38+00:00,"This my MTN 3,500 data has lasted more than Spectranet 7,500 data . Hmmmmm",Twitter for iPhone
tizeti,2019-10-02 18:10:18+00:00,"@Yhe_mmie Don’t try it , I repeat don’t try @tizeti is the most unreliable network. For 5 days now, I’ve not been able to use the internet and they aren’t doing a thing about it.  Customer service, zero.",Twitter for iPhone
sprectranet,2020-12-07 22:13:28+00:00,"@jollybobai @Spectranet_NG I was told they were the best in Nigeria. I subscribe for over 100 GB every month and yet, I can't do basic things like join meetings, classes or stream games. Everything is just trash. I have to keep explaining why I missed meetings and all of that. 

Nonsense and ingredients.",Twitter for Android
sprectranet,2020-10-19 17:18:47+00:00,Spectranet shaaaa 😭 https://t.co/rfFhTSHvFm,Twitter for Android
sprectranet,2020-09-23 10:16:32+00:00,SPECTRANET !!!!! 🤬🤬🤬🤬🤬🤬,Twitter for iPhone
tizeti,2020-05-20 13:33:09+00:00,"@adlimnetscents @wifisupport1 @tizeti @NetflixNaija I’m a new subscriber but believe me since the day of installations till date, I have never for once used it cos 🦥 seems faster so stick to my airtel 6GB a week jeje... Tizeti is a scam",Twitter for iPhone
sprectranet,2020-03-26 14:01:04+00:00,"@Spectranet_NG hi, would want to know if am to load my modem with#10,000 I would get the double data, ID 19157277. Please urgent",Twitter for Android
sprectranet,2020-05-22 08:42:29+00:00,@confyscenty @officialbambam4 @Spectranet_NG 🤣🤣🤣🤣🤣🤣 bro no kill me Abeg,Twitter for Android
sprectranet,2020-07-05 20:03:48+00:00,@myaccessbank Hi please made a deposit into my sister's @Spectranet_NG account via the #accessmore app got an error and was debited but yet to see the money in the #Spectranet account,Twitter for iPhone
sprectranet,2019-11-15 05:04:45,@rihanat_sona @LolaBnr @Spectranet_NG solves this problem really,Twitter for Android
tizeti,2020-04-18 19:27:02+00:00,@christalGAW @tizeti My dear ooo. But they will be calling ne upandan about renewing.🙄🙄🙄🙄,Twitter for Android
sprectranet,2019-09-20 11:56:56,Is this spectranet or network is just really bad in this place because I’m tired oo,Twitter for iPhone
tizeti,2020-06-04 12:46:16+00:00,@anti_ratrace @tizeti,Twitter for Android
sprectranet,2020-05-25 19:10:42+00:00,"Dear Spectranet,

     U ain't slick.",Twitter for iPhone
tizeti,2019-02-26 20:03:45+00:00,Is tizeti any food in Yaba?,Twitter for iPhone
tizeti,2019-11-28 18:27:02+00:00,"@ToluOrekoya @sky_jfk @ntelng @tizeti Thanks for the information Tolu, I will do my due diligence.",Twitter for iPhone
sprectranet,2019-11-13 08:39:19,@Morenike_me Just do 7k on spectranet,Twitter for iPhone
tizeti,2020-05-23 22:17:58+00:00,Tizeti network is actually crap rn,Twitter for Android
tizeti,2019-11-07 18:00:02+00:00,This will be my last month using @tizeti It’s been a very frustrating experience. I barely use it these days because the connection is always so slow. I need to call customer care 5 times every month for them to fix my connection? I wish it worked out. @wificomng,Twitter for iPhone
sprectranet,2020-01-02 12:00:48+00:00,@_Winniefred I don’t use Spectranet anymore,Twitter for iPhone
sprectranet,2019-07-12 16:12:23,Recharge my Spectranet https://t.co/KGE79qV7Di,Twitter for iPhone
sprectranet,2019-09-28 08:56:54,Is what’s app wilding or it’s spectranet?,Twitter for iPhone
sprectranet,2020-01-26 18:56:38+00:00,@Spectranet_NG why can’t I find your unified night plan of 7k5,Twitter for iPhone
sprectranet,2019-07-18 22:11:25,Hello @Spectranet_NG why don't you guys allow  one to sail old or damaged mifi device for a new one?,Twitter for iPhone
tizeti,2019-11-28 14:30:33+00:00,@sky_jfk @ntelng @tizeti Very serious ooo.,Twitter for iPhone
sprectranet,2019-06-05 09:12:35,@Spectranet_NG pls are you ppl still doing promo for new subscribers ?,Twitter for iPhone
sprectranet,2020-05-19 09:55:28+00:00,@Spectranet_NG you have the worse customer service ever cc @ConsumersNCC,Twitter for Android
sprectranet,2020-02-17 06:09:42+00:00,"Fuck You Spectranet. 

I hate you from the bottom of my heart.

I still can't browse 😩😩😩",Twitter for Android
sprectranet,2020-07-03 19:22:10+00:00,@AirtelNigeria @globacoms @Etisalat_Care @MTNNG @ntelng @Spectranet_NG @SmileComsNG @swift4glte Does any one actually offers monthly unlimited data without any condition attached? No bandwidth reduction after some certain data cap has been used? Hello... i need to know. Thanks,Twitter for iPhone
sprectranet,2019-02-21 21:04:30,@serahkassim Spectranet is not bad oo,Twitter for iPhone
sprectranet,2020-04-01 21:12:26+00:00,I have refreshed my IG several times and restarted my Spectranet lol,Twitter for Android
sprectranet,2020-02-17 14:55:23+00:00,Ntel or spectranet???,Twitter for iPhone
sprectranet,2019-11-28 22:02:51,Spectranet has been shïtty lately. https://t.co/cM5smLlqj6,Twitter for iPhone
sprectranet,2020-04-28 22:36:46+00:00,"Specy @Spectranet_NG  warris all dis na!
La ta aro!",Twitter for Android
sprectranet,2020-08-23 19:04:10+00:00,"@ECoolOfficial Shay we go sub spectranet for you ???😂😂
30BG money wey no fit finish",Twitter for iPhone
tizeti,2019-01-24 15:07:00+00:00,"@FizzyThatcher I use Tizeti, https://t.co/4ki73FSAKw and it’s unlimited for 9500/month. 30k for installation. Only issue is it’s not mobile, you can’t take it out with you...",Twitter for iPhone
sprectranet,2019-12-13 16:04:47,@Spectranet_NG Done. Thanks for replying,Twitter for iPhone
sprectranet,2019-05-09 12:40:37,@Spectranet_NG please what's the issue with your service around Marina area(Lagos) . I haven't been able to use my Mifi all day. This is freaking tiring.,Twitter for Android
sprectranet,2019-06-09 06:12:25,@Niyitheziner Buy spectranet,Twitter for iPhone
sprectranet,2020-10-20 21:25:35+00:00,@Spectranet_NG thanks for the slug like speed tonight!,Twitter for Android
sprectranet,2019-08-30 11:55:29,@TheJideLagos Did my spectranet sometimes ago maybe Na the wrong person . Ask of bode that repairs iphone should be able to link you,Twitter for iPhone
sprectranet,2020-02-09 21:25:48+00:00,@Onibada @IIRAGTID @Spectranet_NG @ntelcare I use @ntelcare @ntelng... not fantastic for streaming ......,Twitter for Android
sprectranet,2019-12-08 12:55:50,"I am buying Spectranet this week. MTN, the evil you are doing is enough",Twitter for Android
sprectranet,2020-03-07 11:07:57+00:00,"@Spectranet_NG hello pls dm, I need assistance",Twitter for Android
tizeti,2019-07-15 22:11:09+00:00,@tizeti Your service is becoming horrible for me. I have complained in the last two weeks and nothing has been done. Having a download speed 0.25mbps is a slap on the face after your noise. Please come and remove your radio in my house. Rubbish customer service,Twitter for iPhone
tizeti,2019-07-30 20:26:27+00:00,Tizeti not been working all day. I’m so ducking frustrated,Twitter for iPhone
sprectranet,2019-08-09 13:07:12,@Spectranet_NG Still waiting for the payment process. Almost 1 hour.,Twitter for Android
tizeti,2020-04-26 16:47:15+00:00,@tizeti if a network cannot handle sending a plain mail with no attachment swiftly...it shouldn’t be in the data business,Twitter for iPhone
sprectranet,2020-03-26 13:32:54+00:00,"@Spectranet_NG why have you guys decided to frustrate me today?

Just why?

I cant even open a webpage... like... Your network is just crap... Gets worse every breathing moment.

I'm tired of calling and receiving the same set of instructions that never works.

Can you fix up😡😡",Twitter for Android
