ISP_Name,Time,Text,Source
sprectranet,2019-08-05 10:25:28,"spectranet_ng when is next day for bonus data? i've always been on the 25th though, steadily!.",Twitter for iPhone
tizeti,2020-04-02 09:12:49+00:00,"tizeti netflixnaija dear tizeti, i'm totally disappointed. i've been unable to use internet for 3 days now after repeatedly contacting customer support. all i keep on hearing are excuses, no solutions. the only time your team is proactive is when you're sending out payment reminders!!!🤦‍♂️",Twitter for Android
sprectranet,2020-04-20 16:52:03+00:00,spectranet and mtn moving mad 😭,Twitter for iPhone
sprectranet,2020-01-17 15:38:58+00:00,the_speakable spectranet,Twitter for Android
sprectranet,2019-12-31 00:09:08,pastorchristob1 airtelnigeria i can't wait to drop airtelnigeria sim. they swiftly gulp your data and they've stopped giving me bonus on recharge. they are a big scam... spectranet_ng on my mind for browsing...,Twitter for Android
ipnx,2019-02-25 18:28:42,#thinkbig #startsmall #movefast #thestartingpoint of all #achievement is #desire #mondaymotivaton #ipnx...,Instagram
sprectranet,2019-08-01 19:13:38,spectranet_ng have now been complaining for almost 3-4months....why should i pay for such services.....every evening & weekends are even worse!!!,Twitter for Android
sprectranet,2020-04-25 00:20:44+00:00,hahahahaaha the lesson in patience that is spectranet,Twitter for iPhone
tizeti,2020-06-09 11:00:38+00:00,donteewrites tizeti wifisupport1 brianjdennis malachyodo1 tizeti!!!! ah. torh,Twitter for iPhone
tizeti,2019-11-24 18:50:01+00:00,before tizeti will scam serah now,Twitter for Android
sprectranet,2019-10-13 11:50:30,who wants to sell his/her spectranet 4g evo mifi? i will buy🤞🏾,Twitter for iPhone
sprectranet,2020-08-30 21:21:11+00:00,"going back to spectranet, bye bye airtel binge bundle",Twitter for iPhone
sprectranet,2019-09-26 20:45:16,"spectranet_ng my spectranet cpe router with id is not showing the wlan connected light. my subscription ended, i dumped the router and now i just subscribed and it's not working.",Twitter for iPhone
sprectranet,2019-12-25 19:14:45,"spectranet, do not frustrate me, pls dear",Twitter for iPhone
sprectranet,2020-04-10 17:14:14+00:00,deji_re spectranet_ng using spectranet_ng for business during this lockdown is really bad. the internet quality has reduced significantly. this isn't good for business at all,Twitter for iPhone
tizeti,2019-12-09 18:48:00+00:00,any plug to a fast fibre optic internet service in lekki? don't say please don't say swift too 😓,Twitter for iPhone
sprectranet,2019-04-20 20:10:12,jon3ro spectranet is actually more expensive and have a shitty service,Twitter for iPhone
sprectranet,2019-07-17 19:02:16,spectranet_ng are you guys on leave today ?,Twitter for iPhone
sprectranet,2020-06-26 06:23:19+00:00,shashupenz atoyebibamidel2 dzinkuz drjoeabah spectranet_ng ntelng help me tell him.,Twitter for Android
sprectranet,2019-09-28 14:29:30,biyitoluwalase spectranet_ng,Twitter for iPhone
sprectranet,2019-07-18 11:52:45,spectranet_ng i have questions,Twitter for iPhone
sprectranet,2020-06-07 18:10:48+00:00,spectranet_ng i just sent the dm,Twitter for iPhone
tizeti,2020-06-24 10:47:41+00:00,"dear tizeti wifisupport1 this is 11:40am, no calls, no email as per your schedule appointment. see, if i don't see anybody at my house to rectify this current mess; i will drag your company across all social media platforms including linkedin & offline too.",Twitter for Android
sprectranet,2019-10-11 11:07:08,"spectranet_ng seems to be running a sham. the average download speeds for their monthly service barely reaches 1mbps. even as a basic service offering, this numbers are deplorable. we like the government we blame, exploits each other. esp businesses in the service sector.",Twitter for iPhone
sprectranet,2019-12-20 09:47:55,spectranet has refused to send me double data offer bayi 😭,Twitter for iPhone
sprectranet,2020-03-31 12:36:56+00:00,spectranet_ng y'all are really making this remote difficult!!! i am exhausted. 🤦🏽‍♀️,Twitter for iPhone
sprectranet,2019-02-01 20:26:18,leadership with a difference kamleshexclmind #spectranet,Twitter for iPhone
tizeti,2019-10-30 20:32:15+00:00,vanladi tizeti it is more than poor and i am tired of complaining.,Twitter for Android
sprectranet,2020-05-16 08:16:38+00:00,"this my mtn 3,500 data has lasted more than spectranet 7,500 data . hmmmmm",Twitter for iPhone
tizeti,2019-10-02 18:10:18+00:00,"yhe_mmie don't try it , i repeat don't try tizeti is the most unreliable network. for 5 days now, i've not been able to use the internet and they aren't doing a thing about it. customer service, zero.",Twitter for iPhone
sprectranet,2020-12-07 22:13:28+00:00,"jollybobai spectranet_ng i was told they were the best in nigeria. i subscribe for over 100 gb every month and yet, i can't do basic things like join meetings, classes or stream games. everything is just trash. i have to keep explaining why i missed meetings and all of that. nonsense and ingredients.",Twitter for Android
sprectranet,2020-10-19 17:18:47+00:00,spectranet shaaaa 😭,Twitter for Android
sprectranet,2020-09-23 10:16:32+00:00,spectranet !!!!! 🤬🤬🤬🤬🤬🤬,Twitter for iPhone
tizeti,2020-05-20 13:33:09+00:00,"adlimnetscents wifisupport1 tizeti netflixnaija i'm a new subscriber but believe me since the day of installations till date, i have never for once used it cos 🦥 seems faster so stick to my airtel 6gb a week jeje... tizeti is a scam",Twitter for iPhone
sprectranet,2020-03-26 14:01:04+00:00,"spectranet_ng hi, would want to know if am to load my modem with#10,000 i would get the double data, id . please urgent",Twitter for Android
sprectranet,2020-05-22 08:42:29+00:00,confyscenty officialbambam4 spectranet_ng 🤣🤣🤣🤣🤣🤣 bro no kill me abeg,Twitter for Android
sprectranet,2020-07-05 20:03:48+00:00,myaccessbank hi please made a deposit into my sister's spectranet_ng account via the #accessmore app got an error and was debited but yet to see the money in the #spectranet account,Twitter for iPhone
sprectranet,2019-11-15 05:04:45,rihanat_sona lolabnr spectranet_ng solves this problem really,Twitter for Android
tizeti,2020-04-18 19:27:02+00:00,christalgaw tizeti my dear ooo. but they will be calling ne upandan about renewing.🙄🙄🙄🙄,Twitter for Android
sprectranet,2019-09-20 11:56:56,is this spectranet or network is just really bad in this place because i'm tired oo,Twitter for iPhone
tizeti,2020-06-04 12:46:16+00:00,anti_ratrace tizeti,Twitter for Android
sprectranet,2020-05-25 19:10:42+00:00,"dear spectranet, u ain't slick.",Twitter for iPhone
tizeti,2019-02-26 20:03:45+00:00,is tizeti any food in yaba?,Twitter for iPhone
tizeti,2019-11-28 18:27:02+00:00,"toluorekoya sky_jfk ntelng tizeti thanks for the information tolu, i will do my due diligence.",Twitter for iPhone
sprectranet,2019-11-13 08:39:19,morenike_me just do 7k on spectranet,Twitter for iPhone
tizeti,2020-05-23 22:17:58+00:00,tizeti network is actually crap rn,Twitter for Android
tizeti,2019-11-07 18:00:02+00:00,this will be my last month using tizeti it's been a very frustrating experience. i barely use it these days because the connection is always so slow. i need to call customer care 5 times every month for them to fix my connection? i wish it worked out. wificomng,Twitter for iPhone
sprectranet,2020-01-02 12:00:48+00:00,_winniefred i don't use spectranet anymore,Twitter for iPhone
sprectranet,2019-07-12 16:12:23,recharge my spectranet,Twitter for iPhone
sprectranet,2019-09-28 08:56:54,is what's app wilding or it's spectranet?,Twitter for iPhone
sprectranet,2020-01-26 18:56:38+00:00,spectranet_ng why can't i find your unified night plan of 7k5,Twitter for iPhone
sprectranet,2019-07-18 22:11:25,hello spectranet_ng why don't you guys allow one to sail old or damaged mifi device for a new one?,Twitter for iPhone
tizeti,2019-11-28 14:30:33+00:00,sky_jfk ntelng tizeti very serious ooo.,Twitter for iPhone
sprectranet,2019-06-05 09:12:35,spectranet_ng pls are you ppl still doing promo for new subscribers ?,Twitter for iPhone
sprectranet,2020-05-19 09:55:28+00:00,spectranet_ng you have the worse customer service ever cc consumersncc,Twitter for Android
sprectranet,2020-02-17 06:09:42+00:00,fuck you spectranet. i hate you from the bottom of my heart. i still can't browse 😩😩😩,Twitter for Android
sprectranet,2020-07-03 19:22:10+00:00,airtelnigeria globacoms etisalat_care mtnng ntelng spectranet_ng smilecomsng swift4glte does any one actually offers monthly unlimited data without any condition attached? no bandwidth reduction after some certain data cap has been used? hello... i need to know. thanks,Twitter for iPhone
sprectranet,2019-02-21 21:04:30,serahkassim spectranet is not bad oo,Twitter for iPhone
sprectranet,2020-04-01 21:12:26+00:00,i have refreshed my ig several times and restarted my spectranet lol,Twitter for Android
sprectranet,2020-02-17 14:55:23+00:00,ntel or spectranet???,Twitter for iPhone
sprectranet,2019-11-28 22:02:51,spectranet has been shitty lately.,Twitter for iPhone
sprectranet,2020-04-28 22:36:46+00:00,specy spectranet_ng warris all dis na! la ta aro!,Twitter for Android
sprectranet,2020-08-23 19:04:10+00:00,ecoolofficial shay we go sub spectranet for you ???😂😂 30bg money wey no fit finish,Twitter for iPhone
tizeti,2019-01-24 15:07:00+00:00,"fizzythatcher i use tizeti, and it's unlimited for 9500/month. 30k for installation. only issue is it's not mobile, you can't take it out with you...",Twitter for iPhone
sprectranet,2019-12-13 16:04:47,spectranet_ng done. thanks for replying,Twitter for iPhone
sprectranet,2019-05-09 12:40:37,spectranet_ng please what's the issue with your service around marina area(lagos) . i haven't been able to use my mifi all day. this is freaking tiring.,Twitter for Android
sprectranet,2019-06-09 06:12:25,niyitheziner buy spectranet,Twitter for iPhone
sprectranet,2020-10-20 21:25:35+00:00,spectranet_ng thanks for the slug like speed tonight!,Twitter for Android
sprectranet,2019-08-30 11:55:29,thejidelagos did my spectranet sometimes ago maybe na the wrong person . ask of bode that repairs iphone should be able to link you,Twitter for iPhone
sprectranet,2020-02-09 21:25:48+00:00,onibada iiragtid spectranet_ng ntelcare i use ntelcare ntelng... not fantastic for streaming ......,Twitter for Android
sprectranet,2019-12-08 12:55:50,"i am buying spectranet this week. mtn, the evil you are doing is enough",Twitter for Android
sprectranet,2020-03-07 11:07:57+00:00,"spectranet_ng hello pls dm, i need assistance",Twitter for Android
tizeti,2019-07-15 22:11:09+00:00,tizeti your service is becoming horrible for me. i have complained in the last two weeks and nothing has been done. having a download speed 0.25mbps is a slap on the face after your noise. please come and remove your radio in my house. rubbish customer service,Twitter for iPhone
tizeti,2019-07-30 20:26:27+00:00,tizeti not been working all day. i'm so ducking frustrated,Twitter for iPhone
sprectranet,2019-08-09 13:07:12,spectranet_ng still waiting for the payment process. almost 1 hour.,Twitter for Android
tizeti,2020-04-26 16:47:15+00:00,tizeti if a network cannot handle sending a plain mail with no attachment swiftly...it shouldn't be in the data business,Twitter for iPhone
sprectranet,2020-03-26 13:32:54+00:00,spectranet_ng why have you guys decided to frustrate me today? just why? i cant even open a webpage... like... your network is just crap... gets worse every breathing moment. i'm tired of calling and receiving the same set of instructions that never works. can you fix up😡😡,Twitter for Android
sprectranet,2019-12-13 10:43:45,"hello spectranet_ng, your network for over a week in surulere has been extremely crappy. what exactly is going on? i mean i can't do things at a fast rate and it's stressing me out. can you rectify it as soon as possible? thanks",Twitter for iPhone
sprectranet,2020-07-22 12:22:27+00:00,"comfyzy spectranet_ng i really don't know why ncc hasn't investigated them but then again, this is nigeria.",Twitter for Android
sprectranet,2020-03-29 19:18:56+00:00,"ikejaelectric dey do their own since morning no light, now spectranet_ng wan join with poor internet service. na wa ooo",Twitter for Android
sprectranet,2019-10-23 18:51:42,"macdonald4433 spectranet_ng ipnx, but sometimes it depends on the ping you're getting..",Twitter for iPhone
tizeti,2020-01-03 21:33:10+00:00,"tizeti, your internet is just too bad this evening, too bad!",Twitter for Android
sprectranet,2020-03-02 09:00:15+00:00,olisaosega i miss spectranet but i think it's time to get back.,Twitter for iPhone
sprectranet,2020-02-15 01:46:07+00:00,spectranet is taking tbe piss really,Twitter for Android
sprectranet,2020-12-22 11:09:28+00:00,spectranet_ng ngcomcommission sent. kindly respond to your dm,Twitter for Android
tizeti,2020-04-06 09:57:01+00:00,skenky2g1 wifisupport1 tizeti aydtweets ololadeolaniyi am sorry bro.. we rock same boat wifisupport1 tizeti skenky2g1 concerns are on the increase like a pandemic... you need to flatten the curve,Twitter for Android
sprectranet,2019-11-14 20:17:46,"stack overflow is down. spectranet is slow. it's in times like this, i contemplate my life and wax philosophical.",Twitter for Android
sprectranet,2019-01-05 07:50:32,"ntelcare next_billionair ntelng seems you've forgotten that this is nigeria ,what sort of data plans are these ? abeg you guys should move to spectranet_ng",Twitter for iPhone
sprectranet,2020-12-26 22:09:46+00:00,"spectranet_ng your nin portal isnt working o. button changes to ""submitting"" and changes back to ""submit"" after 10mins...no success/failure message",Twitter for iPhone
sprectranet,2020-04-22 19:39:48+00:00,i really don't know why spectranet takes forever to upload videos both on twitter and whatapp,Twitter for Android
sprectranet,2019-05-17 09:26:48,spectranet will not kill me with data. no be you i come serve for lagos abeg shift. balance of 65gb and they still want me to buy more. awon onigbese,Twitter for iPhone
tizeti,2020-06-29 19:09:41+00:00,tizeti wifisupport1 how far internet now ? my guy internet 2 buildings away de work mine is not. do something na money dey go.,Twitter for iPhone
sprectranet,2020-06-03 14:31:34+00:00,obagomez1 drjoeabah spectranet_ng my data is now exhausted. they will start calling for me to renew. smh,Twitter for iPhone
sprectranet,2020-02-06 17:47:29+00:00,vat on spectranet too??? 🤦🏿🤦🏿🤦🏿,Twitter for iPhone
sprectranet,2020-06-17 12:22:45+00:00,maroq i promise to charge my phone and pray spectranet_ng gives me the best network at that time 😂,Twitter for iPhone
tizeti,2019-11-02 16:08:51+00:00,tizeti wetin dey happen nah? 🤦🤦🤦,Twitter for Android
sprectranet,2020-03-28 07:40:45+00:00,maryann__c spectranet_ng this is so me 😂😂 device by the window 🤦🏽‍♂️,Twitter for Android
sprectranet,2019-10-28 11:30:21,nijaactivist spectranet_ng my leg dey pain me 😩😩i wound yesterday i no fit waka,Twitter for iPhone
tizeti,2020-05-02 22:12:41+00:00,tizeti have taken their internet. lemme go an take a nap,Twitter for Android
sprectranet,2020-11-05 17:08:17+00:00,khaleed_ng mbuhari jidesanwoolu my spectranet device. acct! abeg.,Twitter for Android
sprectranet,2020-04-25 11:37:30+00:00,spectranet stop sending me messages everyday biko if u aren't giving me free data,Twitter for iPhone
tizeti,2019-02-08 09:48:36+00:00,you guys at tizeti & wifisupport1 need to do better. why would you send me an email asking about the status of your poor service & copy like 200 of us. now everyone on that list can see everyone else's email addresses.,Twitter for iPhone
sprectranet,2020-07-12 23:10:09+00:00,i'm going to spectranet office in the morning.,Twitter for Android
sprectranet,2020-01-08 08:41:07+00:00,is spectranet mad ?,Twitter for iPhone
sprectranet,2020-03-26 14:22:04+00:00,herculean_me spectranet_ng let me go and make the request from the treasurer of the house,Twitter for iPhone
sprectranet,2020-04-25 12:29:02+00:00,"klinkeed spectranet_ng this is me putting it out there. if anyone is reading this and is thinking of buying spectranet_ng mifi, please look for some other company to patronize. they are simply untrustworthy and should i say inept or irresponsible? i was warned about their unprofessionalism. sad.",Twitter for iPhone
sprectranet,2020-04-04 10:00:14+00:00,spectranet_ng what in gods good name is happening!!!!!!!!! why am i seeing 125 kb/s what sorta trash service is this,Twitter for Android
sprectranet,2020-05-30 21:13:52+00:00,"can't believe i am going to be trying out a 4th data provider in 9 months. spectranet, smile, airtel have all been terrible. used spectranet for 3 years before dumping them for smile. smile didn't last 3 months. trash . airtel was good in patches but terrible customer service.",Twitter for iPhone
tizeti,2020-04-04 21:10:23+00:00,tizeti sucks tonight... 😭😭😭😭,Twitter for Android
sprectranet,2020-10-14 11:16:34+00:00,spectranet_ng i haven't been able use the internet all morning and your customer care line isn't going through. i have office work to do! what's happening?!,Twitter for iPhone
tizeti,2020-04-05 21:21:25+00:00,my neighbour has called me several times to ask about the intarrniit tizeti ha far our internet na,Twitter for Android
sprectranet,2019-02-24 12:09:34,laslas spectranet 40g is still bae. just subscribe on their double promo days 🙃.,Twitter for iPhone
sprectranet,2019-03-21 05:06:54,😂😂😂i used to do that. but i can't kill myself. if spectranet fuck up. i'll just go offline. play game or sleep.,Twitter for Android
tizeti,2020-04-08 07:34:06+00:00,tizeti wifisupport1 please what is happening to your network? i've been unable to connect over 12 hours now. so much inconveniences and pile of work undone. #tizeti o! #wifing o! nejeebbello see your friends on display.,Twitter for Android
sprectranet,2020-10-11 22:52:52+00:00,"smile na scam guys, very big scam, buy spectranet.",Twitter for iPhone
sprectranet,2019-04-20 18:29:26,spectranet_ng spectranet_ng my device hasn't worked since morning and your numbers aren't going.,Twitter for iPhone
sprectranet,2019-01-01 16:44:02,mtn & spectranet really sucked me dry last year .,Twitter for iPhone
sprectranet,2020-06-08 18:24:44+00:00,"spectranet_ng 6 hours after i made 15k payment, still. o data",Twitter for iPhone
sprectranet,2020-07-16 11:57:22+00:00,"myaccessbank yesterday i performed a transaction for internet bill payment for my spectranet. y'all deducted 10,000 naira from my account without subscribing for me. i need a refund asap. please refund my money.",Twitter for iPhone
sprectranet,2020-10-20 15:13:31+00:00,looks like spectranet just spectraneting,Twitter for Android
sprectranet,2019-08-10 09:22:13,spectranet_ng having difficulties accessing your web to make renewals of my data plans. kindly look into it,Twitter for Android
tizeti,2020-04-28 10:11:59+00:00,"madu_victor please suggest the ideal isp i can switch over to, tizeti is killing my vibe. please",Twitter for Android
sprectranet,2020-03-31 14:57:53+00:00,9mobileng spectranet_ng life shouldn't be this hard 😫,Twitter for Android
sprectranet,2020-04-07 11:27:36+00:00,"wuraola_kayode spectranet_ng ha, subscribing to spectranet now is like throwing money inside the ocean.",Twitter for iPhone
sprectranet,2020-06-26 12:42:06+00:00,spectranet_ng what's this??☹️,Twitter for iPhone
tizeti,2020-07-09 20:40:56+00:00,bobbyspage tizeti ki lo de?,Twitter for Android
tizeti,2020-03-05 06:17:55+00:00,tweetmrsly1 tizeti downtime wey dey last for 18hours? you this man ogun go kill you oooo if you come follow yarn rubbish for here.,Twitter for Android
sprectranet,2019-11-02 19:08:49,spectranet??,Twitter for Android
sprectranet,2020-04-02 20:54:58+00:00,deni_snr spectranet_ng all they can do is just provide us with good service don't think that's too much to ask tho,Twitter for iPhone
sprectranet,2020-06-26 07:07:00+00:00,ichoptweets onuoha_jessica drjoeabah spectranet_ng tizeti skinnytobi 😂😂 isps in this country is just a thing of toxic relationships. pick the madness you can endure and keep moving 😂 tizeti is the hub for the toxicity tho 😂,Twitter for iPhone
sprectranet,2020-03-29 19:51:12+00:00,yemitm442 spectranet_ng sorry about that bro🙂. i also use spectranet_ng and i can play online over here.,Twitter for Android
sprectranet,2019-01-17 15:20:37,spectranet_ng cydm,Twitter for iPhone
tizeti,2019-10-06 22:39:27+00:00,"iamchrisani moldina boycottfrauds tizeti wifisupport1 a month and half now. i started using them august, had to chase them before it started working. during my first month, i had intermittent disruptions and slow connection",Twitter for iPhone
sprectranet,2019-08-06 22:36:24,my spectranet device went off and till now hasn't been charging talk less coming on. what do i do please 😭????,Twitter for iPhone
sprectranet,2019-09-12 20:11:14,shame on you spectranet,Twitter for iPhone
sprectranet,2020-09-17 15:40:09+00:00,i'm sad i have to go back to spectranet,Twitter for iPhone
ipnx,2019-03-10 12:50:09,"ace_kyd ipnx hasn't be bad for us, i think i'll give them a 95",Twitter for iPhone
tizeti,2019-04-24 23:53:50+00:00,tizeti ..please what is going on with your wifi lately. speeds are terrible since january this year. to watch youtube is a big problem. why? i am tired of calling and staying on queue and exhausting my airtime. i am tired. i am sick and tired.,Twitter for Android
tizeti,2020-08-30 01:05:04+00:00,tizeti please now .. how can someone be paying for internet and not be having internet .. .. 🙆🏾‍♂️🤦🏾‍♂️,Twitter for iPhone
sprectranet,2020-03-28 07:53:24+00:00,who uses spectranet?,Twitter for Android
sprectranet,2019-11-22 14:49:26,i paid spectranet_ng for subscription for a month and this is one week and days after i have not been able to use the data! i have no one to report to but to take the loss like that no policy to regulate my interest but you... #saynotosocialmediabill #notosocialmediabill,Twitter for Android
sprectranet,2019-05-17 11:22:17,emiene_ spectranet_ng with extra 2gig if you've downloaded their app... on top the 120gig = 122gig,Twitter for Android
tizeti,2019-03-11 11:17:58+00:00,"dear wifisupport1, i just spoke with an agent of yours who says tizeti doesn't make refunds for your teleport service that didn't work. on same day the service was activated, i had immediately sent a mail to support complaining that it doesn't work. i got no response.",Twitter for Android
sprectranet,2019-12-27 17:17:17,tolutopsy spectranet_ng i stee get 60gb,Twitter for iPhone
sprectranet,2020-05-27 12:22:53+00:00,ms_juwwie ___labi spectranet_ng i think it's depended on where you reside ?,Twitter for Android
sprectranet,2019-08-14 18:05:23,"oniosuntemidayo sparklyn_shy spectranet_ng spectranet_ltd i concur, they are very useless. i threw threw useless white mifi away since.",Twitter for Android
sprectranet,2020-03-26 14:30:35+00:00,is spectranet mad??? why is there no service?,Twitter for iPhone
sprectranet,2020-05-12 19:32:14+00:00,spectranet and etisalat are moving mad tonight.. why so slow😭,Twitter for Android
tizeti,2019-03-13 16:30:57+00:00,kevwekofi efosaaigbe aikmamah edomalo chefobubu lindaejiofor tizeti denikeoyetunde i tell ya,Twitter for Android
sprectranet,2020-07-22 09:57:33+00:00,"so i want to do a thread on how irresponsible a brand spectranet_ng is. i've been using spectranet since february 2018, not because their network is great but because a bit cheaper. i stayed with spectranet ever since. march this year, their network became worse.",Twitter for Android
tizeti,2019-12-31 11:59:39+00:00,"tizeti, it's a new year o. abeg riseeee!",Twitter for iPhone
sprectranet,2020-05-15 13:10:47+00:00,spectranet_ng your network has been trashy for the past 2-3 days now.. fix it.,Twitter for Android
tizeti,2019-09-07 11:27:40+00:00,tizeti ike,Twitter for Android
tizeti,2020-07-10 15:25:49+00:00,tizeti...,Twitter for Android
sprectranet,2019-08-30 11:54:12,deuxsvelte gone there they cannot do spectranet oo 😭😭😭😩😩😩,Twitter for iPhone
tizeti,2020-05-29 19:13:22+00:00,the whole of tizeti really needs to be 🚮. one week straight with trash network 😭😭,Twitter for Android
sprectranet,2019-01-22 21:54:29,lbambieee try spectranet,Twitter for iPhone
sprectranet,2020-04-27 09:17:05+00:00,theonlyebuka airtelnigeria spectranet_ng,Twitter for iPhone
sprectranet,2020-11-01 19:00:27+00:00,spectranet stressing me all weekend ! no wa tired mehn,Twitter for Android
tizeti,2019-02-03 03:56:59+00:00,tizeti netflix thieves you go about collecting money and not giving the adequate service. i paid for reconnection and subscription till today service has not been provided. i have called and called still nothing. you are thieves. return my money.,Twitter for iPhone
sprectranet,2019-03-11 09:01:53,airtelnigeria putting an end to our relationship eni wa dami pada si village i need spectranet!!,Twitter for iPhone
sprectranet,2020-04-03 22:07:02+00:00,davidiadeleke swiftnetworksng same with spectranet_ng. they've all been terrible this period!,Twitter for Android
sprectranet,2020-08-19 13:54:43+00:00,"firstbankngr hello fbn, i made a bill payment for spectranet ltd (internet subscription n18,525) on 18/08/2020 time: 13:33pm. merchants hasn't received payment and asked to contact my bank. please refer to dm for details of ref. number. thanks",Twitter for iPhone
sprectranet,2020-07-29 12:57:19+00:00,"if i didn't have money to buy data now , it's understandable, which one is someone will buy data and you won't be able to use it , aye le spectranet 😡 😡",Twitter for iPhone
sprectranet,2020-04-03 13:11:37+00:00,yemitm442 iam_olusanya spectranet_ng based of #covid19 noni,Twitter for Android
sprectranet,2019-10-25 12:40:20,spectranet_ng yo guys i'm yet to get my 100% bonus oh .... what's going on please 🤣😂🤣😩😩,Twitter for iPhone
sprectranet,2019-04-10 11:11:15,this spectranet is super annoying,Twitter for iPhone
tizeti,2020-08-04 10:54:49+00:00,women in tech 👩‍💻 💪,Twitter for iPhone
sprectranet,2019-09-23 11:21:58,spectranet_ng your network is terrible chai... and yes i have removed my sim and restarted,Twitter for Android
sprectranet,2020-04-04 18:28:50+00:00,rain is affecting spectranet? mad,Twitter for Android
sprectranet,2019-05-03 05:21:54,paradisekelechi mykeels spectranet_ng it gets really slow these days,Twitter for iPhone
sprectranet,2020-04-22 16:28:43+00:00,"lmao, imagine npfl players trying to play fifa with spectranet 😭",Twitter for Android
tizeti,2020-03-30 22:58:25+00:00,"they are all trash, i have swift that is slower than a tortoise and tizeti that is non existent. almost 2 hours to download a 65mb file",Twitter for Android
sprectranet,2019-06-19 15:23:05,"i am having terrible experience using spectranet_ng today, poor or no internet is what i am getting. sigh",Twitter for Android
sprectranet,2020-07-18 08:12:06+00:00,i'm going to be doing hide and seek with spectranet's 100% data bonus next month..,Twitter for Android
sprectranet,2020-06-11 11:11:17+00:00,seyimarcus deandiran pmaka1991 the spectranet just dey do me anyhow. na bad network i get. now the mifi has stopped working sef. dem talk say make i go buy another one at a discounted rate.,Twitter for iPhone
tizeti,2019-07-16 13:15:18+00:00,wifisupport1 yomivhenza tizeti houseofhannit after so much night vigil and serious prayers it's working oo🤹😁😁😁re: urgent [#284982] but still slow tho... let's work it #tizeti,Twitter for Android
sprectranet,2020-05-25 01:51:06+00:00,spectranet_ng is just so unreliable for me. wish i did enough due diligence before getting into this one .,Twitter for iPhone
tizeti,2019-03-28 07:07:22+00:00,"since you people want to be unfortunate, i will be taking you up with the consumer protection council tizeti. cpcnig tundeirukera",Twitter for iPhone
tizeti,2019-09-15 22:11:16+00:00,why is internet so bad tonight ntel - trash - even worse airtel - lost for words,Twitter for Android
tizeti,2019-06-29 08:39:56+00:00,"tizeti netflix since you people don't want to be doing proper service nah, i have decided to be calling you out in public till you have sense & improve your service response. you must have sense by force!! i have paid since 27th june, 2019 & as tweet it is yet be activated. sent several mails",Twitter for iPhone
tizeti,2020-05-19 13:38:17+00:00,ned_cray,Twitter for Android
sprectranet,2019-12-04 10:29:09,philznnona spectranet_ng oh you have had issues with them or?! i subscribed and after so many mails and text and calls nothing was done! now my package i meant to end tonight and i have not even used up to 1% of the data i paid for,Twitter for Android
sprectranet,2020-06-26 07:09:53+00:00,skinnytobi islimfit drjoeabah spectranet_ng no time.,Twitter for iPhone
tizeti,2019-07-16 11:43:15+00:00,yomivhenza tizeti houseofhannit 🤣🤣🤣bro it's not funny i swear dem don break my heart i don tire for them and i just did the payment yesterday,Twitter for Android
sprectranet,2020-10-06 10:51:06+00:00,loooool i now watch football on my timeline i stream it i stopped doing compact plus subscription use the money dey sub for my spectranet win win situation for me,Twitter for iPhone
tizeti,2020-01-31 06:19:47+00:00,"tizeti, we were enjoying your services before now. but i can't remember the last time we did around ajah axis since late last year. all attempts to reach you or get our connection issue resolved have been futile. we didn't get up to 5% value for the money we paid in december. ☹️",Twitter for Android
sprectranet,2020-07-25 18:58:46+00:00,spectranet_ng have you fixed up?,Twitter for iPhone
sprectranet,2019-05-11 17:05:02,spectranet_ng i just recharged 10k and i'm yet to receive the 100% bonus offer.,Twitter for iPhone
tizeti,2020-05-25 14:32:13+00:00,"moyes_23 thomasshelbyiv wifisupport1 tizeti see ehn, i haven't come across one good review about them- gbogbo won nkankan naa ni won- na fibre one be like sey dey get sense right now sha",Twitter for iPhone
sprectranet,2020-07-25 19:51:12+00:00,evaalordiah spectranet_ng is good but also depends on your location. but once you have good coverage you will enjoy it. and they are very generous with bonuses😜,Twitter for iPhone
sprectranet,2020-03-28 09:40:21+00:00,"spectranet_ng una useless oooo . several calls , mails ... no response, i've been talking to machine since 3 days",Twitter for iPhone
sprectranet,2020-06-21 19:48:41+00:00,tried downloading this yesterday it was showing me 2days and 12hours. spectranet your father,Twitter for iPhone
sprectranet,2020-08-16 13:00:59+00:00,spectranet_ng i have been having issues recharging pls what's the best way,Twitter for iPhone
tizeti,2019-12-19 21:52:02+00:00,"lumes_bg case in point - tizeti. got funding, expanded operations to ghana with so much network issues and complains from nigerian users.",Twitter for Android
tizeti,2019-08-26 19:29:12+00:00,freetori damn must you stab me where it hurts.,Twitter for iPhone
sprectranet,2020-02-20 09:14:36+00:00,"caxtonjp sirwolx tizeti my thoughts exactly. look me now wey no dey do dstv, i am solely a data guy, these ucl nights, i had my spectranet and airtel on at the same time. laptop on airtel, tv on spectranet. omo airtel just dey stream smooth, spectranet na wa. it was frustrating.",Twitter for Android
sprectranet,2020-05-04 18:45:02+00:00,please suggest a new isp for me spectranet are bunch of idiaaaat 😭😫😫...,Twitter for iPhone
tizeti,2019-11-28 14:27:55+00:00,"sky_jfk ntelng tizeti it's cool then, i've actually spoken to them over the phone and i've done the maths, i'd be saving big after leaving ntel.",Twitter for iPhone
sprectranet,2019-01-19 13:13:44,spectranet is a really shitty network spectranet_ng i'm so disappointed,Twitter for iPhone
